artist,city,country,link,meta,nicedate,relativetime,showdate,showid,showyear,state,venue,venueid,cords,lat
Phish,"Naka-ku, Nagoya",Japan,http://phish.net/setlists/?d=2000-06-13,,"June 13, 2000",14 years ago,2000-06-13,1251868073,2000,,Club Quattro,381,"(u'Naka Ward, Nagoya, Aichi Prefecture, Japan', (35.1687066, 136.9102506))",35.1727066
Phish,"Chuo-ku, Fukuoka",Japan,http://phish.net/setlists/?d=2000-06-14,,"June 14, 2000",14 years ago,2000-06-14,1251868714,2000,,Drum Logos,382,"(u'Chuo Ward, Fukuoka, Fukuoka Prefecture, Japan', (33.5892157, 130.3928134))",33.592815699999996
Phish,"Chuo-ku, Osaka",Japan,http://phish.net/setlists/?d=2000-06-15,,"June 15, 2000",14 years ago,2000-06-15,1251869596,2000,,Big Cat,383,"(u'Chuo Ward, Osaka, Osaka Prefecture, Japan', (34.6812614, 135.5098009))",34.68266139999999
Phish,"Suminoe-ku, Osaka",Japan,http://phish.net/setlists/?d=2000-06-16,,"June 16, 2000",14 years ago,2000-06-16,1251870050,2000,,Zepp,384,"(u'Suminoe Ward, Osaka, Osaka Prefecture, Japan', (34.6096751, 135.4827416))",34.6112751
Phish,Antioch,USA,http://phish.net/setlists/?d=2000-06-22,,"June 22, 2000",14 years ago,2000-06-22,1251870599,2000,TN,AmSouth Amphitheatre,395,"(u'Antioch, Nashville, TN 37013, USA', (36.0600602, -86.6722192))",36.061660200000006
Phish,Atlanta,USA,http://phish.net/setlists/?d=2000-06-23,,"June 23, 2000",14 years ago,2000-06-23,1251946892,2000,GA,Lakewood Amphitheatre,396,"(u'Interstate 285, GA, USA', (33.6889141, -84.30330599999999))",33.692914099999996
Phish,Atlanta,USA,http://phish.net/setlists/?d=2000-06-24,,"June 24, 2000",14 years ago,2000-06-24,1251947314,2000,GA,Lakewood Amphitheatre,396,"(u'Interstate 285, GA, USA', (33.6889141, -84.30330599999999))",33.6935141
Phish,Raleigh,USA,http://phish.net/setlists/?d=2000-06-25,,"June 25, 2000",14 years ago,2000-06-25,1251947716,2000,NC,ALLTEL Pavilion at Walnut Creek,397,"(u'Walnut Creek, Raleigh, NC 27610, USA', (35.7572292, -78.585247))",35.761629199999994
Phish,New York,USA,http://phish.net/setlists/?d=2000-06-27,,"June 27, 2000",14 years ago,2000-06-27,1251947925,2000,NY,"NBC Television Studios, Studio 6A",385,"(u'New York, NY, USA', (40.7143528, -74.00597309999999))",40.7160528
Phish,Holmdel,USA,http://phish.net/setlists/?d=2000-06-28,,"June 28, 2000",14 years ago,2000-06-28,1251948173,2000,NJ,PNC Bank Arts Center,398,,0
Phish,Holmdel,USA,http://phish.net/setlists/?d=2000-06-29,,"June 29, 2000",14 years ago,2000-06-29,1251948705,2000,NJ,PNC Bank Arts Center,398,,0
Phish,Hartford,USA,http://phish.net/setlists/?d=2000-06-30,,"June 30, 2000",14 years ago,2000-06-30,1250813104,2000,CT,Meadows Music Theatre,1,"(u'Hartford, CT, USA', (41.76371109999999, -72.6850932))",41.76401109999999
Phish,Hartford,USA,http://phish.net/setlists/?d=2000-07-01,,"July 01, 2000",14 years ago,2000-07-01,1250971772,2000,CT,Meadows Music Theatre,1,"(u'Hartford, CT, USA', (41.76371109999999, -72.6850932))",41.76781109999999
Phish,Camden,USA,http://phish.net/setlists/?d=2000-07-03,,"July 03, 2000",14 years ago,2000-07-03,1251950810,2000,NJ,E Centre,399,"(u'North Centre Street, Merchantville, NJ 08109, USA', (39.9562776, -75.049781))",39.9597776
Phish,Camden,USA,http://phish.net/setlists/?d=2000-07-04,,"July 04, 2000",14 years ago,2000-07-04,1251951565,2000,NJ,E Centre,399,"(u'North Centre Street, Merchantville, NJ 08109, USA', (39.9562776, -75.049781))",39.9564776
Phish,"Toronto, Ontario",Canada,http://phish.net/setlists/?d=2000-07-06,,"July 06, 2000",14 years ago,2000-07-06,1251954709,2000,,Molson Amphitheatre,386,,0
Phish,Burgettstown,USA,http://phish.net/setlists/?d=2000-07-07,,"July 07, 2000",14 years ago,2000-07-07,1252032213,2000,PA,Star Lake Amphitheatre,400,"(u'Burgettstown, PA 15021, USA', (40.3820132, -80.3928423))",40.3867132
Phish,East Troy,USA,http://phish.net/setlists/?d=2000-07-08,,"July 08, 2000",14 years ago,2000-07-08,1252032409,2000,WI,Alpine Valley Music Theatre,3,,0
Phish,Noblesville,USA,http://phish.net/setlists/?d=2000-07-10,,"July 10, 2000",14 years ago,2000-07-10,1252032689,2000,IN,Deer Creek Music Center,401,"(u'Noblesville, IN, USA', (40.0455917, -86.0085955))",40.048191700000004
Phish,Noblesville,USA,http://phish.net/setlists/?d=2000-07-11,,"July 11, 2000",14 years ago,2000-07-11,1252033181,2000,IN,Deer Creek Music Center,401,"(u'Noblesville, IN, USA', (40.0455917, -86.0085955))",40.0499917
Phish,Noblesville,USA,http://phish.net/setlists/?d=2000-07-12,,"July 12, 2000",14 years ago,2000-07-12,1252033560,2000,IN,Deer Creek Music Center,401,"(u'Noblesville, IN, USA', (40.0455917, -86.0085955))",40.048691700000006
Phish,Columbus,USA,http://phish.net/setlists/?d=2000-07-14,,"July 14, 2000",14 years ago,2000-07-14,1252033907,2000,OH,Polaris Amphitheater,387,"(u'Columbus, OH, USA', (39.9611755, -82.99879419999999))",39.96577550000001
Phish,Columbus,USA,http://phish.net/setlists/?d=2000-07-15,,"July 15, 2000",14 years ago,2000-07-15,1252034378,2000,OH,Polaris Amphitheater,387,"(u'Columbus, OH, USA', (39.9611755, -82.99879419999999))",39.9658755
Phish,Austin,USA,http://phish.net/setlists/?d=2000-07-17,,"July 17, 2000",13 years ago,2000-07-17,1252034686,2000,TX,"KLRU Studios, University of Texas",388,"(u'Medical Arts Square: Von Kreisler Linda D, 2911 Medical Arts Street, Austin, TX 78705, USA', (30.2878975, -97.72772619999999))",30.2920975
Phish,Albany,USA,http://phish.net/setlists/?d=2000-09-08,,"September 08, 2000",13 years ago,2000-09-08,1252035068,2000,NY,Pepsi Arena,273,"(u'Pepsi Arena Parking Garage, 100 Beaver Street, Albany, NY 12207, USA', (42.6488675, -73.7562844))",42.6505675
Phish,Albany,USA,http://phish.net/setlists/?d=2000-09-09,,"September 09, 2000",13 years ago,2000-09-09,1252035400,2000,NY,Pepsi Arena,273,"(u'Pepsi Arena Parking Garage, 100 Beaver Street, Albany, NY 12207, USA', (42.6488675, -73.7562844))",42.6509675
Phish,Mansfield,USA,http://phish.net/setlists/?d=2000-09-11,,"September 11, 2000",13 years ago,2000-09-11,1252035823,2000,MA,Tweeter Center,402,"(u'Mansfield, MA, USA', (42.03345650000001, -71.2190578))",42.03475650000001
Phish,Mansfield,USA,http://phish.net/setlists/?d=2000-09-12,,"September 12, 2000",13 years ago,2000-09-12,1252036061,2000,MA,Tweeter Center,402,"(u'Mansfield, MA, USA', (42.03345650000001, -71.2190578))",42.037856500000004
Phish,Darien Center,USA,http://phish.net/setlists/?d=2000-09-14,,"September 14, 2000",13 years ago,2000-09-14,1252036352,2000,NY,Darien Lake Performing Arts Center,361,,0
Phish,Hershey,USA,http://phish.net/setlists/?d=2000-09-15,,"September 15, 2000",13 years ago,2000-09-15,1252036584,2000,PA,Hersheypark Stadium,389,"(u'Hersheypark Stadium and Star Pavillion, 550 Hersheypark Drive, Hershey, Pennsylvania 17033', (40.2903494, -76.6590894))",40.293049399999994
Phish,Columbia,USA,http://phish.net/setlists/?d=2000-09-17,,"September 17, 2000",13 years ago,2000-09-17,1249948108,2000,MD,Merriweather Post Pavilion,9,,0
Phish,Cuyahoga Falls,USA,http://phish.net/setlists/?d=2000-09-18,,"September 18, 2000",13 years ago,2000-09-18,1252037665,2000,OH,Blossom Music Center,223,,0
Phish,Cincinnati,USA,http://phish.net/setlists/?d=2000-09-20,,"September 20, 2000",13 years ago,2000-09-20,1252037936,2000,OH,Riverbend Music Center,390,,0
Phish,Rosemont,USA,http://phish.net/setlists/?d=2000-09-22,,"September 22, 2000",13 years ago,2000-09-22,1252038897,2000,IL,Allstate Arena,237,"(u'Mannheim/Lunt/Allstate Arena, Des Plaines, IL 60018, USA', (42.0058266, -87.88458729999999))",42.0104266
Phish,Rosemont,USA,http://phish.net/setlists/?d=2000-09-23,,"September 23, 2000",13 years ago,2000-09-23,1252039301,2000,IL,Allstate Arena,237,"(u'Mannheim/Lunt/Allstate Arena, Des Plaines, IL 60018, USA', (42.0058266, -87.88458729999999))",42.0083266
Phish,Minneapolis,USA,http://phish.net/setlists/?d=2000-09-24,,"September 24, 2000",13 years ago,2000-09-24,1252039847,2000,MN,Target Center,158,"(u'Target Center, 600 First Avenue North, Minneapolis, MN 55403, USA', (44.979462, -93.27619))",44.983562
Phish,Bonner Springs,USA,http://phish.net/setlists/?d=2000-09-25,,"September 25, 2000",13 years ago,2000-09-25,1252040245,2000,KS,Sandstone Amphitheatre,403,"(u'Bonner Springs, KS, USA', (39.059726, -94.8835754))",39.062526
Phish,Englewood,USA,http://phish.net/setlists/?d=2000-09-27,,"September 27, 2000",13 years ago,2000-09-27,1252040463,2000,CO,Fiddler's Green,391,"(u""Bright Horizons Montessori at Fiddler's Green, 6560 Greenwood Plaza Boulevard #20, Englewood, CO 80111, USA"", (39.5979075, -104.8932718))",39.6024075
Phish,Las Vegas,USA,http://phish.net/setlists/?d=2000-09-29,,"September 29, 2000",13 years ago,2000-09-29,1252040690,2000,NV,Thomas & Mack Center,230,"(u'Thomas & Mack Center, University of Nevada, Las Vegas, 4505 S Maryland Pkwy, Las Vegas, NV 89154, USA', (36.1049243, -115.1442517))",36.109524300000004
Phish,Las Vegas,USA,http://phish.net/setlists/?d=2000-09-30,,"September 30, 2000",13 years ago,2000-09-30,1252041076,2000,NV,Thomas & Mack Center,230,"(u'Thomas & Mack Center, University of Nevada, Las Vegas, 4505 S Maryland Pkwy, Las Vegas, NV 89154, USA', (36.1049243, -115.1442517))",36.1060243
Phish,Phoenix,USA,http://phish.net/setlists/?d=2000-10-01,,"October 01, 2000",13 years ago,2000-10-01,1252041434,2000,AZ,Desert Sky Pavilion,404,"(u'East Mountain Sky Avenue, Phoenix, AZ, USA', (33.3069748, -112.028585))",33.3094748
Phish,Burbank,USA,http://phish.net/setlists/?d=2000-10-03,,"October 03, 2000",13 years ago,2000-10-03,1252041742,2000,CA,NBC Studios,392,"(u'Alameda/ Olive (NBC), Burbank, CA 91523, USA', (34.1558167, -118.3347809))",0
Phish,Chula Vista,USA,http://phish.net/setlists/?d=2000-10-04,,"October 04, 2000",13 years ago,2000-10-04,1252041962,2000,CA,Coors Amphitheatre,245,"(u'Chula Vista, CA, USA', (32.6400541, -117.0841955))",32.6424541
Phish,Irvine,USA,http://phish.net/setlists/?d=2000-10-05,,"October 05, 2000",13 years ago,2000-10-05,1252042383,2000,CA,Verizon Wireless Amphitheater,393,,0
Phish,Mountain View,USA,http://phish.net/setlists/?d=2000-10-06,,"October 06, 2000",13 years ago,2000-10-06,1252042694,2000,CA,Shoreline Amphitheatre,247,"(u'Amphitheatre Parkway, Mountain View, CA 94043, USA', (37.4236371, -122.0880135))",37.4240371
Phish,Mountain View,USA,http://phish.net/setlists/?d=2000-10-07,,"October 07, 2000",13 years ago,2000-10-07,1252043276,2000,CA,Shoreline Amphitheatre,247,"(u'Amphitheatre Parkway, Mountain View, CA 94043, USA', (37.4236371, -122.0880135))",37.4253371
Phish,Boston,USA,http://phish.net/setlists/?d=2001-12-01,,"December 01, 2001",12 years ago,2001-12-01,1251077042,2001,MA,,226,"(u'Boston, MA, USA', (42.3584308, -71.0597732))",42.3608308
Phish,New York,USA,http://phish.net/setlists/?d=2002-12-14,,"December 14, 2002",11 years ago,2002-12-14,1251077390,2002,NY,"Studio 8H, NBC Studios",227,,0
Phish,New York,USA,http://phish.net/setlists/?d=2002-12-19,,"December 19, 2002",11 years ago,2002-12-19,1251077456,2002,NY,Ed Sullivan Theater,228,,0
Phish,New York,USA,http://phish.net/setlists/?d=2002-12-31,,"December 31, 2002",11 years ago,2002-12-31,1251078210,2002,NY,Madison Square Garden,157,"(u'Madison Street, New York, NY, USA', (40.685764, -73.94149399999999))",40.689364
Phish,Hampton,USA,http://phish.net/setlists/?d=2003-01-02,,"January 02, 2003",11 years ago,2003-01-02,1251078810,2003,VA,Hampton Coliseum,6,"(u'Hampton Coliseum, 1000 Coliseum Drive, Hampton, VA 23666, USA', (37.0347278, -76.3813198))",37.0355278
Phish,Hampton,USA,http://phish.net/setlists/?d=2003-01-03,,"January 03, 2003",11 years ago,2003-01-03,1251079324,2003,VA,Hampton Coliseum,6,"(u'Hampton Coliseum, 1000 Coliseum Drive, Hampton, VA 23666, USA', (37.0347278, -76.3813198))",37.0369278
Phish,Hampton,USA,http://phish.net/setlists/?d=2003-01-04,,"January 04, 2003",11 years ago,2003-01-04,1251079677,2003,VA,Hampton Coliseum,6,"(u'Hampton Coliseum, 1000 Coliseum Drive, Hampton, VA 23666, USA', (37.0347278, -76.3813198))",37.0370278
Phish,Inglewood,USA,http://phish.net/setlists/?d=2003-02-14,,"February 14, 2003",11 years ago,2003-02-14,1251081208,2003,CA,Great Western Forum,229,,0
Phish,Las Vegas,USA,http://phish.net/setlists/?d=2003-02-15,,"February 15, 2003",11 years ago,2003-02-15,1251082233,2003,NV,Thomas & Mack Center,230,"(u'Thomas & Mack Center, University of Nevada, Las Vegas, 4505 S Maryland Pkwy, Las Vegas, NV 89154, USA', (36.1049243, -115.1442517))",36.1052243
Phish,Las Vegas,USA,http://phish.net/setlists/?d=2003-02-16,,"February 16, 2003",11 years ago,2003-02-16,1251093967,2003,NV,Thomas & Mack Center,230,"(u'Thomas & Mack Center, University of Nevada, Las Vegas, 4505 S Maryland Pkwy, Las Vegas, NV 89154, USA', (36.1049243, -115.1442517))",36.1097243
Phish,Denver,USA,http://phish.net/setlists/?d=2003-02-18,,"February 18, 2003",11 years ago,2003-02-18,1251094747,2003,CO,Pepsi Center,236,"(u'Pepsi Center / Elitch Gardens Station, Chestnut Place, Denver, CO 80204, USA', (39.748568, -105.009966))",39.752967999999996
Phish,Rosemont,USA,http://phish.net/setlists/?d=2003-02-20,,"February 20, 2003",11 years ago,2003-02-20,1251154009,2003,IL,Allstate Arena,237,"(u'Mannheim/Lunt/Allstate Arena, Des Plaines, IL 60018, USA', (42.0058266, -87.88458729999999))",42.0094266
Phish,Cincinnati,USA,http://phish.net/setlists/?d=2003-02-21,,"February 21, 2003",11 years ago,2003-02-21,1251158653,2003,OH,U.S. Bank Arena,238,"(u'U.S. Bank Arena, 100 Broadway Street, Cincinnati, OH 45202, USA', (39.0979601, -84.50442609999999))",39.099560100000005
Phish,Cincinnati,USA,http://phish.net/setlists/?d=2003-02-22,,"February 22, 2003",11 years ago,2003-02-22,1251160595,2003,OH,U.S. Bank Arena,238,"(u'U.S. Bank Arena, 100 Broadway Street, Cincinnati, OH 45202, USA', (39.0979601, -84.50442609999999))",39.1007601
Phish,East Rutherford,USA,http://phish.net/setlists/?d=2003-02-24,,"February 24, 2003",11 years ago,2003-02-24,1251160857,2003,NJ,Continental Airlines Arena,239,"(u'East Rutherford, NJ, USA', (40.833989, -74.0970865))",40.838089000000004
Phish,Philadelphia,USA,http://phish.net/setlists/?d=2003-02-25,,"February 25, 2003",11 years ago,2003-02-25,1251161184,2003,PA,First Union Spectrum,240,"(u'Philadelphia, PA, USA', (39.952335, -75.16378900000001))",39.957035
Phish,Worcester,USA,http://phish.net/setlists/?d=2003-02-26,,"February 26, 2003",11 years ago,2003-02-26,1251161567,2003,MA,Worcester Centrum Centre,241,"(u'Worcester, MA, USA', (42.2625932, -71.8022934))",42.2632932
Phish,Uniondale,USA,http://phish.net/setlists/?d=2003-02-28,,"February 28, 2003",11 years ago,2003-02-28,1251161911,2003,NY,Nassau Coliseum,242,"(u'Nassau Veterans Memorial Coliseum, 1255 Hempstead Turnpike, Uniondale, NY 11553, USA', (40.723073, -73.5906976))",40.724573
Phish,Greensboro,USA,http://phish.net/setlists/?d=2003-03-01,,"March 01, 2003",11 years ago,2003-03-01,1251163474,2003,NC,Greensboro Coliseum,243,"(u'City of Greensboro: School Resource Officers, 415 North Edgeworth Street, Greensboro, NC 27401, USA', (36.0772955, -79.795963))",36.0821955
Phish,East Rutherford,USA,http://phish.net/setlists/?d=2003-06-11,,"June 11, 2003",11 years ago,2003-06-11,1251163537,2003,NJ,Continental Airlines Arena,239,"(u'East Rutherford, NJ, USA', (40.833989, -74.0970865))",40.835889
Phish,Phoenix,USA,http://phish.net/setlists/?d=2003-07-06,,"July 06, 2003",11 years ago,2003-07-06,1251164866,2003,AZ,Cricket Pavilion,244,"(u'Phoenix, AZ, USA', (33.4483771, -112.0740373))",33.453377100000004
Phish,Phoenix,USA,http://phish.net/setlists/?d=2003-07-07,,"July 07, 2003",11 years ago,2003-07-07,1251165710,2003,AZ,Cricket Pavilion,244,"(u'Phoenix, AZ, USA', (33.4483771, -112.0740373))",33.450577100000004
Phish,Chula Vista,USA,http://phish.net/setlists/?d=2003-07-08,,"July 08, 2003",11 years ago,2003-07-08,1251168926,2003,CA,Coors Amphitheatre,245,"(u'Chula Vista, CA, USA', (32.6400541, -117.0841955))",32.6449541
Phish,Mountain View,USA,http://phish.net/setlists/?d=2003-07-09,,"July 09, 2003",11 years ago,2003-07-09,1251169289,2003,CA,Shoreline Amphitheatre,247,"(u'Amphitheatre Parkway, Mountain View, CA 94043, USA', (37.4236371, -122.0880135))",37.4262371
Phish,Mountain View,USA,http://phish.net/setlists/?d=2003-07-10,,"July 10, 2003",11 years ago,2003-07-10,1251169470,2003,CA,Shoreline Amphitheatre,247,"(u'Amphitheatre Parkway, Mountain View, CA 94043, USA', (37.4236371, -122.0880135))",37.4257371
Phish,George,USA,http://phish.net/setlists/?d=2003-07-12,,"July 12, 2003",11 years ago,2003-07-12,1251170014,2003,WA,Gorge Amphitheatre,248,"(u'Gorge Amphitheater Trail, Quincy, WA 98848, USA', (47.1217093, -119.9858791))",47.1228093
Phish,George,USA,http://phish.net/setlists/?d=2003-07-13,,"July 13, 2003",11 years ago,2003-07-13,1251170734,2003,WA,Gorge Amphitheatre,248,"(u'Gorge Amphitheater Trail, Quincy, WA 98848, USA', (47.1217093, -119.9858791))",47.1236093
Phish,West Valley City,USA,http://phish.net/setlists/?d=2003-07-15,,"July 15, 2003",11 years ago,2003-07-15,1251171915,2003,UT,USANA Amphitheatre,250,,0
Phish,Bonner Springs,USA,http://phish.net/setlists/?d=2003-07-17,,"July 17, 2003",10 years ago,2003-07-17,1251173316,2003,KS,Verizon Wireless Amphitheater Kansas City,252,"(u'Bonner Springs, KS, USA', (39.059726, -94.8835754))",39.060325999999996
Phish,East Troy,USA,http://phish.net/setlists/?d=2003-07-18,,"July 18, 2003",10 years ago,2003-07-18,1251177597,2003,WI,Alpine Valley Music Theatre,3,,0
Phish,East Troy,USA,http://phish.net/setlists/?d=2003-07-19,,"July 19, 2003",10 years ago,2003-07-19,1251177966,2003,WI,Alpine Valley Music Theatre,3,,0
Phish,Noblesville,USA,http://phish.net/setlists/?d=2003-07-21,,"July 21, 2003",10 years ago,2003-07-21,1251218982,2003,IN,Verizon Wireless Music Center,4,"(u'Noblesville, IN, USA', (40.0455917, -86.0085955))",40.0500917
Phish,Noblesville,USA,http://phish.net/setlists/?d=2003-07-22,,"July 22, 2003",10 years ago,2003-07-22,1251219120,2003,IN,Verizon Wireless Music Center,4,"(u'Noblesville, IN, USA', (40.0455917, -86.0085955))",40.0467917
Phish,Noblesville,USA,http://phish.net/setlists/?d=2003-07-23,,"July 23, 2003",10 years ago,2003-07-23,1251219547,2003,IN,Verizon Wireless Music Center,4,"(u'Noblesville, IN, USA', (40.0455917, -86.0085955))",40.048891700000006
Phish,Charlotte,USA,http://phish.net/setlists/?d=2003-07-25,,"July 25, 2003",10 years ago,2003-07-25,1251219815,2003,NC,Verizon Wireless Amphitheatre - Charlotte,261,,0
Phish,Atlanta,USA,http://phish.net/setlists/?d=2003-07-26,,"July 26, 2003",10 years ago,2003-07-26,1251220669,2003,GA,HiFi Buys Amphitheatre,262,"(u'Atlanta, GA, USA', (33.7489954, -84.3879824))",33.7512954
Phish,Raleigh,USA,http://phish.net/setlists/?d=2003-07-27,,"July 27, 2003",10 years ago,2003-07-27,1251224985,2003,NC,ALLTEL Pavilion,267,"(u'Raleigh, NC, USA', (35.7795897, -78.6381787))",35.7824897
Phish,Burgettstown,USA,http://phish.net/setlists/?d=2003-07-29,,"July 29, 2003",10 years ago,2003-07-29,1251225708,2003,PA,Post-Gazette Pavilion at Star Lake,268,"(u'Star Lake, NY, USA', (44.159785, -75.0315825))",44.161785
Phish,Camden,USA,http://phish.net/setlists/?d=2003-07-30,,"July 30, 2003",10 years ago,2003-07-30,1251228313,2003,NJ,Tweeter Center at the Waterfront,269,"(u'Camden, NJ, USA', (39.9259463, -75.1196199))",39.9287463
Phish,Camden,USA,http://phish.net/setlists/?d=2003-07-31,,"July 31, 2003",10 years ago,2003-07-31,1251228674,2003,NJ,Tweeter Center at the Waterfront,269,"(u'Camden, NJ, USA', (39.9259463, -75.1196199))",39.9263463
Phish,Limestone,USA,http://phish.net/setlists/?d=2003-08-01,,"August 01, 2003",10 years ago,2003-08-01,1251228858,2003,ME,Loring Commerce Center at Loring Air Force Base,270,"(u'US Air Force Base Disposal, 5100 Texas Road, Limestone, ME 04751, USA', (46.9433876, -67.9095601))",46.9477876
Phish,Limestone,USA,http://phish.net/setlists/?d=2003-08-02,,"August 02, 2003",10 years ago,2003-08-02,1251250893,2003,ME,Loring Commerce Center at Loring Air Force Base,270,"(u'US Air Force Base Disposal, 5100 Texas Road, Limestone, ME 04751, USA', (46.9433876, -67.9095601))",46.9445876
Phish,Limestone,USA,http://phish.net/setlists/?d=2003-08-03,,"August 03, 2003",10 years ago,2003-08-03,1251251762,2003,ME,Loring Commerce Center at Loring Air Force Base,270,"(u'US Air Force Base Disposal, 5100 Texas Road, Limestone, ME 04751, USA', (46.9433876, -67.9095601))",46.944987600000005
Phish,Uniondale,USA,http://phish.net/setlists/?d=2003-11-28,,"November 28, 2003",10 years ago,2003-11-28,1251252751,2003,NY,Nassau Coliseum,242,"(u'Nassau Veterans Memorial Coliseum, 1255 Hempstead Turnpike, Uniondale, NY 11553, USA', (40.723073, -73.5906976))",40.725972999999996
Phish,Philadelphia,USA,http://phish.net/setlists/?d=2003-11-29,,"November 29, 2003",10 years ago,2003-11-29,1251253302,2003,PA,Wachovia Spectrum,271,"(u'11th St Parking, Wells Fargo Center, 3890 South 11th Street, Philadelphia, PA 19148, USA', (39.900064, -75.169817))",39.903164000000004
Phish,Albany,USA,http://phish.net/setlists/?d=2003-12-01,,"December 01, 2003",10 years ago,2003-12-01,1251254648,2003,NY,Pepsi Arena,273,"(u'Pepsi Arena Parking Garage, 100 Beaver Street, Albany, NY 12207, USA', (42.6488675, -73.7562844))",42.6500675
Phish,Boston,USA,http://phish.net/setlists/?d=2003-12-02,,"December 02, 2003",10 years ago,2003-12-02,1251255006,2003,MA,FleetCenter,186,"(u'Boston, MA, USA', (42.3584308, -71.0597732))",42.361530800000004
Phish,Miami,USA,http://phish.net/setlists/?d=2003-12-28,,"December 28, 2003",10 years ago,2003-12-28,1251255608,2003,FL,American Airlines Arena,274,"(u'Miami, FL, USA', (25.7889689, -80.2264393))",25.791368900000002
Phish,Miami,USA,http://phish.net/setlists/?d=2003-12-29,,"December 29, 2003",10 years ago,2003-12-29,1251255819,2003,FL,American Airlines Arena,274,"(u'Miami, FL, USA', (25.7889689, -80.2264393))",25.7926689
Phish,Miami,USA,http://phish.net/setlists/?d=2003-12-30,,"December 30, 2003",10 years ago,2003-12-30,1251256829,2003,FL,American Airlines Arena,274,"(u'Miami, FL, USA', (25.7889689, -80.2264393))",25.7911689
Phish,Miami,USA,http://phish.net/setlists/?d=2003-12-31,,"December 31, 2003",10 years ago,2003-12-31,1251257756,2003,FL,American Airlines Arena,274,"(u'Miami, FL, USA', (25.7889689, -80.2264393))",25.7909689
Phish,Burlington,USA,http://phish.net/setlists/?d=2004-03-13,,"March 13, 2004",10 years ago,2004-03-13,1251258928,2004,VT,"Patrick Gymnasium, University of Vermont",277,"(u'University of Vermont, Burlington, VT 05401', (44.4778528, -73.1964637))",44.479452800000004
Phish,Winooski,USA,http://phish.net/setlists/?d=2004-04-11,,"April 11, 2004",10 years ago,2004-04-11,1251259000,2004,VT,Higher Ground,278,"(u'Winooski, VT, USA', (44.491438, -73.1856832))",44.492238
Phish,Las Vegas,USA,http://phish.net/setlists/?d=2004-04-15,,"April 15, 2004",10 years ago,2004-04-15,1251262227,2004,NV,Thomas & Mack Center,230,"(u'Thomas & Mack Center, University of Nevada, Las Vegas, 4505 S Maryland Pkwy, Las Vegas, NV 89154, USA', (36.1049243, -115.1442517))",36.108024300000004
Phish,Las Vegas,USA,http://phish.net/setlists/?d=2004-04-16,,"April 16, 2004",10 years ago,2004-04-16,1251262783,2004,NV,Thomas & Mack Center,230,"(u'Thomas & Mack Center, University of Nevada, Las Vegas, 4505 S Maryland Pkwy, Las Vegas, NV 89154, USA', (36.1049243, -115.1442517))",36.1087243
Phish,Las Vegas,USA,http://phish.net/setlists/?d=2004-04-17,,"April 17, 2004",10 years ago,2004-04-17,1251263389,2004,NV,Thomas & Mack Center,230,"(u'Thomas & Mack Center, University of Nevada, Las Vegas, 4505 S Maryland Pkwy, Las Vegas, NV 89154, USA', (36.1049243, -115.1442517))",36.1074243
Phish,Brooklyn,USA,http://phish.net/setlists/?d=2004-06-17,,"June 17, 2004",10 years ago,2004-06-17,1252467478,2004,NY,KeySpan Park,486,,0
Phish,Brooklyn,USA,http://phish.net/setlists/?d=2004-06-18,,"June 18, 2004",10 years ago,2004-06-18,1252467737,2004,NY,KeySpan Park,486,,0
Phish,Saratoga Springs,USA,http://phish.net/setlists/?d=2004-06-19,,"June 19, 2004",10 years ago,2004-06-19,1252467992,2004,NY,Saratoga Performing Arts Center,220,,0
Phish,Saratoga Springs,USA,http://phish.net/setlists/?d=2004-06-20,,"June 20, 2004",10 years ago,2004-06-20,1252468189,2004,NY,Saratoga Performing Arts Center,220,,0
Phish,New York,USA,http://phish.net/setlists/?d=2004-06-21,,"June 21, 2004",10 years ago,2004-06-21,1252469780,2004,NY,Ed Sullivan Theater,228,,0
Phish,Noblesville,USA,http://phish.net/setlists/?d=2004-06-23,,"June 23, 2004",10 years ago,2004-06-23,1252470042,2004,IN,Verizon Wireless Music Center,4,"(u'Noblesville, IN, USA', (40.0455917, -86.0085955))",40.0484917
Phish,Noblesville,USA,http://phish.net/setlists/?d=2004-06-24,,"June 24, 2004",10 years ago,2004-06-24,1252470229,2004,IN,Verizon Wireless Music Center,4,"(u'Noblesville, IN, USA', (40.0455917, -86.0085955))",40.049091700000005
Phish,East Troy,USA,http://phish.net/setlists/?d=2004-06-25,,"June 25, 2004",10 years ago,2004-06-25,1252507928,2004,WI,Alpine Valley Music Theatre,3,,0
Phish,East Troy,USA,http://phish.net/setlists/?d=2004-06-26,,"June 26, 2004",10 years ago,2004-06-26,1252508096,2004,WI,Alpine Valley Music Theatre,3,,0
Phish,Hampton,USA,http://phish.net/setlists/?d=2004-08-09,,"August 09, 2004",9 years ago,2004-08-09,1252509453,2004,VA,Hampton Coliseum,6,"(u'Hampton Coliseum, 1000 Coliseum Drive, Hampton, VA 23666, USA', (37.0347278, -76.3813198))",37.0348278
Phish,Mansfield,USA,http://phish.net/setlists/?d=2004-08-10,,"August 10, 2004",9 years ago,2004-08-10,1252509832,2004,MA,Tweeter Center,402,"(u'Mansfield, MA, USA', (42.03345650000001, -71.2190578))",42.03455650000001
